,State,Region,Station,Date,Year,Month,Day,Volume,Duration,Intensity,Season
32,NJ,Northeast,CAPE MAY 2 NW,1948-06-08,1948,6,8,5.0,2.0,2.5,Summer
33,NJ,Northeast,CAPE MAY 2 NW,1948-06-08,1948,6,8,5.0,1.0,5.0,Summer
34,NJ,Northeast,CAPE MAY 2 NW,1948-06-15,1948,6,15,9.0,2.0,4.5,Summer
35,NJ,Northeast,CAPE MAY 2 NW,1948-06-15,1948,6,15,8.0,2.0,4.0,Summer
36,NJ,Northeast,CAPE MAY 2 NW,1948-06-16,1948,6,16,135.0,13.0,10.384615384615385,Summer
37,NJ,Northeast,CAPE MAY 2 NW,1948-06-18,1948,6,18,1.0,1.0,1.0,Summer
38,NJ,Northeast,CAPE MAY 2 NW,1948-06-19,1948,6,19,7.0,2.0,3.5,Summer
39,NJ,Northeast,CAPE MAY 2 NW,1948-06-19,1948,6,19,2.0,2.0,1.0,Summer
40,NJ,Northeast,CAPE MAY 2 NW,1948-06-19,1948,6,19,25.0,5.0,5.0,Summer
41,NJ,Northeast,CAPE MAY 2 NW,1948-06-20,1948,6,20,16.0,2.0,8.0,Summer
42,NJ,Northeast,CAPE MAY 2 NW,1948-06-24,1948,6,24,3.0,3.0,1.0,Summer
43,NJ,Northeast,CAPE MAY 2 NW,1948-07-05,1948,7,5,18.0,3.0,6.0,Summer
44,NJ,Northeast,CAPE MAY 2 NW,1948-07-12,1948,7,12,56.0,5.0,11.2,Summer
45,NJ,Northeast,CAPE MAY 2 NW,1948-07-13,1948,7,13,23.0,3.0,7.666666666666667,Summer
46,NJ,Northeast,CAPE MAY 2 NW,1948-07-13,1948,7,13,90.0,6.0,15.0,Summer
47,NJ,Northeast,CAPE MAY 2 NW,1948-07-15,1948,7,15,70.0,6.0,11.666666666666666,Summer
48,NJ,Northeast,CAPE MAY 2 NW,1948-07-17,1948,7,17,100.0,4.0,25.0,Summer
49,NJ,Northeast,CAPE MAY 2 NW,1948-07-20,1948,7,20,4.0,2.0,2.0,Summer
50,NJ,Northeast,CAPE MAY 2 NW,1948-07-21,1948,7,21,15.0,1.0,15.0,Summer
51,NJ,Northeast,CAPE MAY 2 NW,1948-07-31,1948,7,31,27.0,1.0,27.0,Summer
52,NJ,Northeast,CAPE MAY 2 NW,1948-07-31,1948,7,31,33.0,5.0,6.6,Summer
53,NJ,Northeast,CAPE MAY 2 NW,1948-08-01,1948,8,1,1.0,1.0,1.0,Summer
54,NJ,Northeast,CAPE MAY 2 NW,1948-08-01,1948,8,1,142.0,3.0,47.333333333333336,Summer
55,NJ,Northeast,CAPE MAY 2 NW,1948-08-01,1948,8,1,178.0,11.0,16.181818181818183,Summer
56,NJ,Northeast,CAPE MAY 2 NW,1948-08-01,1948,8,1,4.0,2.0,2.0,Summer
57,NJ,Northeast,CAPE MAY 2 NW,1948-08-02,1948,8,2,19.0,9.0,2.111111111111111,Summer
58,NJ,Northeast,CAPE MAY 2 NW,1948-08-02,1948,8,2,2.0,2.0,1.0,Summer
59,NJ,Northeast,CAPE MAY 2 NW,1948-08-03,1948,8,3,80.0,4.0,20.0,Summer
60,NJ,Northeast,CAPE MAY 2 NW,1948-08-03,1948,8,3,68.0,3.0,22.666666666666668,Summer
61,NJ,Northeast,CAPE MAY 2 NW,1948-08-03,1948,8,3,4.0,2.0,2.0,Summer
62,NJ,Northeast,CAPE MAY 2 NW,1948-08-04,1948,8,4,122.0,17.0,7.176470588235294,Summer
63,NJ,Northeast,CAPE MAY 2 NW,1948-08-12,1948,8,12,25.0,5.0,5.0,Summer
64,NJ,Northeast,CAPE MAY 2 NW,1948-08-19,1948,8,19,3.0,2.0,1.5,Summer
65,NJ,Northeast,CAPE MAY 2 NW,1948-08-20,1948,8,20,78.0,3.0,26.0,Summer
66,NJ,Northeast,CAPE MAY 2 NW,1948-08-20,1948,8,20,83.0,3.0,27.666666666666668,Summer
67,NJ,Northeast,CAPE MAY 2 NW,1948-08-20,1948,8,20,2.0,2.0,1.0,Summer
68,NJ,Northeast,CAPE MAY 2 NW,1948-09-10,1948,9,10,29.0,6.0,4.833333333333333,Fall
69,NJ,Northeast,CAPE MAY 2 NW,1948-09-10,1948,9,10,1.0,1.0,1.0,Fall
70,NJ,Northeast,CAPE MAY 2 NW,1948-09-18,1948,9,18,6.0,2.0,3.0,Fall
71,NJ,Northeast,CAPE MAY 2 NW,1948-09-21,1948,9,21,1.0,1.0,1.0,Fall
72,NJ,Northeast,CAPE MAY 2 NW,1948-09-21,1948,9,21,2.0,1.0,2.0,Fall
73,NJ,Northeast,CAPE MAY 2 NW,1948-09-21,1948,9,21,1.0,1.0,1.0,Fall
74,NJ,Northeast,CAPE MAY 2 NW,1948-09-30,1948,9,30,2.0,1.0,2.0,Fall
75,NJ,Northeast,CAPE MAY 2 NW,1948-09-30,1948,9,30,4.0,2.0,2.0,Fall
76,NJ,Northeast,CAPE MAY 2 NW,1948-09-30,1948,9,30,10.0,5.0,2.0,Fall
77,NJ,Northeast,CAPE MAY 2 NW,1948-09-30,1948,9,30,128.0,3.0,42.666666666666664,Fall
78,NJ,Northeast,CAPE MAY 2 NW,1948-10-01,1948,10,1,62.0,3.0,20.666666666666668,Fall
79,NJ,Northeast,CAPE MAY 2 NW,1948-10-05,1948,10,5,6.0,2.0,3.0,Fall
80,NJ,Northeast,CAPE MAY 2 NW,1948-10-05,1948,10,5,132.0,15.0,8.8,Fall
81,NJ,Northeast,CAPE MAY 2 NW,1948-10-05,1948,10,5,38.0,1.0,38.0,Fall
82,NJ,Northeast,CAPE MAY 2 NW,1948-10-06,1948,10,6,26.0,3.0,8.666666666666666,Fall
83,NJ,Northeast,CAPE MAY 2 NW,1948-10-08,1948,10,8,12.0,4.0,3.0,Fall
84,NJ,Northeast,CAPE MAY 2 NW,1948-10-14,1948,10,14,14.0,4.0,3.5,Fall
85,NJ,Northeast,CAPE MAY 2 NW,1948-10-18,1948,10,18,16.0,3.0,5.333333333333333,Fall
86,NJ,Northeast,CAPE MAY 2 NW,1948-10-23,1948,10,23,1.0,1.0,1.0,Fall
87,NJ,Northeast,CAPE MAY 2 NW,1948-10-24,1948,10,24,97.0,9.0,10.777777777777779,Fall
88,NJ,Northeast,CAPE MAY 2 NW,1948-11-02,1948,11,2,10.0,4.0,2.5,Fall
89,NJ,Northeast,CAPE MAY 2 NW,1948-11-03,1948,11,3,11.0,3.0,3.6666666666666665,Fall
90,NJ,Northeast,CAPE MAY 2 NW,1948-11-04,1948,11,4,9.0,5.0,1.8,Fall
91,NJ,Northeast,CAPE MAY 2 NW,1948-11-07,1948,11,7,68.0,4.0,17.0,Fall
92,NJ,Northeast,CAPE MAY 2 NW,1948-11-10,1948,11,10,13.0,4.0,3.25,Fall
93,NJ,Northeast,CAPE MAY 2 NW,1948-11-10,1948,11,10,21.0,5.0,4.2,Fall
94,NJ,Northeast,CAPE MAY 2 NW,1948-11-13,1948,11,13,53.0,13.0,4.076923076923077,Fall
95,NJ,Northeast,CAPE MAY 2 NW,1948-11-17,1948,11,17,53.0,6.0,8.833333333333334,Fall
96,NJ,Northeast,CAPE MAY 2 NW,1948-11-19,1948,11,19,6.0,2.0,3.0,Fall
97,NJ,Northeast,CAPE MAY 2 NW,1948-11-22,1948,11,22,17.0,5.0,3.4,Fall
98,NJ,Northeast,CAPE MAY 2 NW,1948-11-22,1948,11,22,11.0,3.0,3.6666666666666665,Fall
99,NJ,Northeast,CAPE MAY 2 NW,1948-11-24,1948,11,24,25.0,7.0,3.5714285714285716,Fall
100,NJ,Northeast,CAPE MAY 2 NW,1948-11-25,1948,11,25,54.0,6.0,9.0,Fall
101,NJ,Northeast,CAPE MAY 2 NW,1948-11-27,1948,11,27,56.0,9.0,6.222222222222222,Fall
102,NJ,Northeast,CAPE MAY 2 NW,1948-11-28,1948,11,28,125.0,12.0,10.416666666666666,Fall
103,NJ,Northeast,CAPE MAY 2 NW,1948-11-29,1948,11,29,70.0,17.0,4.117647058823529,Fall
104,NJ,Northeast,CAPE MAY 2 NW,1948-12-03,1948,12,3,103.0,17.0,6.0588235294117645,Winter
105,NJ,Northeast,CAPE MAY 2 NW,1948-12-04,1948,12,4,25.0,13.0,1.9230769230769231,Winter
106,NJ,Northeast,CAPE MAY 2 NW,1948-12-15,1948,12,15,83.0,11.0,7.545454545454546,Winter
107,NJ,Northeast,CAPE MAY 2 NW,1948-12-16,1948,12,16,41.0,9.0,4.555555555555555,Winter
108,NJ,Northeast,CAPE MAY 2 NW,1948-12-16,1948,12,16,1.0,1.0,1.0,Winter
109,NJ,Northeast,CAPE MAY 2 NW,1948-12-17,1948,12,17,5.0,2.0,2.5,Winter
110,NJ,Northeast,CAPE MAY 2 NW,1948-12-19,1948,12,19,80.0,10.0,8.0,Winter
111,NJ,Northeast,CAPE MAY 2 NW,1948-12-30,1948,12,30,136.0,17.0,8.0,Winter
112,NJ,Northeast,CAPE MAY 2 NW,1948-12-31,1948,12,31,3.0,1.0,3.0,Winter
113,NJ,Northeast,CAPE MAY 2 NW,1949-01-05,1949,1,5,18.0,9.0,2.0,Winter
114,NJ,Northeast,CAPE MAY 2 NW,1949-01-05,1949,1,5,1.0,1.0,1.0,Winter
115,NJ,Northeast,CAPE MAY 2 NW,1949-01-05,1949,1,5,5.0,2.0,2.5,Winter
116,NJ,Northeast,CAPE MAY 2 NW,1949-01-06,1949,1,6,46.0,8.0,5.75,Winter
117,NJ,Northeast,CAPE MAY 2 NW,1949-01-12,1949,1,12,6.0,3.0,2.0,Winter
118,NJ,Northeast,CAPE MAY 2 NW,1949-01-19,1949,1,19,4.0,1.0,4.0,Winter
119,NJ,Northeast,CAPE MAY 2 NW,1949-01-21,1949,1,21,147.0,11.0,13.363636363636363,Winter
120,NJ,Northeast,CAPE MAY 2 NW,1949-01-22,1949,1,22,25.0,3.0,8.333333333333334,Winter
121,NJ,Northeast,CAPE MAY 2 NW,1949-01-22,1949,1,22,16.0,6.0,2.6666666666666665,Winter
122,NJ,Northeast,CAPE MAY 2 NW,1949-01-23,1949,1,23,14.0,5.0,2.8,Winter
123,NJ,Northeast,CAPE MAY 2 NW,1949-01-24,1949,1,24,2.0,1.0,2.0,Winter
124,NJ,Northeast,CAPE MAY 2 NW,1949-01-24,1949,1,24,4.0,4.0,1.0,Winter
125,NJ,Northeast,CAPE MAY 2 NW,1949-01-25,1949,1,25,9.0,5.0,1.8,Winter
126,NJ,Northeast,CAPE MAY 2 NW,1949-01-26,1949,1,26,38.0,16.0,2.375,Winter
127,NJ,Northeast,CAPE MAY 2 NW,1949-01-27,1949,1,27,27.0,5.0,5.4,Winter
128,NJ,Northeast,CAPE MAY 2 NW,1949-01-28,1949,1,28,27.0,5.0,5.4,Winter
129,NJ,Northeast,CAPE MAY 2 NW,1949-01-28,1949,1,28,4.0,2.0,2.0,Winter
130,NJ,Northeast,CAPE MAY 2 NW,1949-01-31,1949,1,31,97.0,8.0,12.125,Winter
131,NJ,Northeast,CAPE MAY 2 NW,1949-01-31,1949,1,31,4.0,2.0,2.0,Winter
132,NJ,Northeast,CAPE MAY 2 NW,1949-02-04,1949,2,4,72.0,11.0,6.545454545454546,Winter
133,NJ,Northeast,CAPE MAY 2 NW,1949-02-07,1949,2,7,15.0,4.0,3.75,Winter
134,NJ,Northeast,CAPE MAY 2 NW,1949-02-10,1949,2,10,57.0,12.0,4.75,Winter
135,NJ,Northeast,CAPE MAY 2 NW,1949-02-11,1949,2,11,13.0,7.0,1.8571428571428572,Winter
136,NJ,Northeast,CAPE MAY 2 NW,1949-02-15,1949,2,15,2.0,2.0,1.0,Winter
137,NJ,Northeast,CAPE MAY 2 NW,1949-02-16,1949,2,16,3.0,3.0,1.0,Winter
138,NJ,Northeast,CAPE MAY 2 NW,1949-02-16,1949,2,16,8.0,3.0,2.6666666666666665,Winter
139,NJ,Northeast,CAPE MAY 2 NW,1949-02-16,1949,2,16,1.0,1.0,1.0,Winter
140,NJ,Northeast,CAPE MAY 2 NW,1949-02-16,1949,2,16,1.0,1.0,1.0,Winter
141,NJ,Northeast,CAPE MAY 2 NW,1949-02-16,1949,2,16,30.0,6.0,5.0,Winter
142,NJ,Northeast,CAPE MAY 2 NW,1949-02-19,1949,2,19,25.0,9.0,2.7777777777777777,Winter
143,NJ,Northeast,CAPE MAY 2 NW,1949-02-20,1949,2,20,24.0,5.0,4.8,Winter
144,NJ,Northeast,CAPE MAY 2 NW,1949-02-22,1949,2,22,5.0,4.0,1.25,Winter
145,NJ,Northeast,CAPE MAY 2 NW,1949-02-22,1949,2,22,21.0,1.0,21.0,Winter
146,NJ,Northeast,CAPE MAY 2 NW,1949-02-28,1949,2,28,125.0,12.0,10.416666666666666,Winter
147,NJ,Northeast,CAPE MAY 2 NW,1949-03-06,1949,3,6,8.0,2.0,4.0,Spring
148,NJ,Northeast,CAPE MAY 2 NW,1949-03-06,1949,3,6,3.0,2.0,1.5,Spring
149,NJ,Northeast,CAPE MAY 2 NW,1949-03-10,1949,3,10,46.0,3.0,15.333333333333334,Spring
150,NJ,Northeast,CAPE MAY 2 NW,1949-03-11,1949,3,11,105.0,14.0,7.5,Spring
151,NJ,Northeast,CAPE MAY 2 NW,1949-03-15,1949,3,15,5.0,3.0,1.6666666666666667,Spring
152,NJ,Northeast,CAPE MAY 2 NW,1949-03-18,1949,3,18,95.0,12.0,7.916666666666667,Spring
153,NJ,Northeast,CAPE MAY 2 NW,1949-03-23,1949,3,23,84.0,6.0,14.0,Spring
154,NJ,Northeast,CAPE MAY 2 NW,1949-03-25,1949,3,25,14.0,4.0,3.5,Spring
155,NJ,Northeast,CAPE MAY 2 NW,1949-03-31,1949,3,31,9.0,1.0,9.0,Spring
156,NJ,Northeast,CAPE MAY 2 NW,1949-03-31,1949,3,31,17.0,5.0,3.4,Spring
157,NJ,Northeast,CAPE MAY 2 NW,1949-04-01,1949,4,1,24.0,9.0,2.6666666666666665,Spring
158,NJ,Northeast,CAPE MAY 2 NW,1949-04-03,1949,4,3,2.0,2.0,1.0,Spring
159,NJ,Northeast,CAPE MAY 2 NW,1949-04-05,1949,4,5,38.0,6.0,6.333333333333333,Spring
160,NJ,Northeast,CAPE MAY 2 NW,1949-04-06,1949,4,6,36.0,5.0,7.2,Spring
161,NJ,Northeast,CAPE MAY 2 NW,1949-04-13,1949,4,13,8.0,2.0,4.0,Spring
162,NJ,Northeast,CAPE MAY 2 NW,1949-04-13,1949,4,13,5.0,2.0,2.5,Spring
163,NJ,Northeast,CAPE MAY 2 NW,1949-04-18,1949,4,18,5.0,2.0,2.5,Spring
164,NJ,Northeast,CAPE MAY 2 NW,1949-04-18,1949,4,18,20.0,3.0,6.666666666666667,Spring
165,NJ,Northeast,CAPE MAY 2 NW,1949-04-19,1949,4,19,5.0,2.0,2.5,Spring
166,NJ,Northeast,CAPE MAY 2 NW,1949-04-22,1949,4,22,3.0,3.0,1.0,Spring
167,NJ,Northeast,CAPE MAY 2 NW,1949-04-23,1949,4,23,35.0,2.0,17.5,Spring
168,NJ,Northeast,CAPE MAY 2 NW,1949-04-24,1949,4,24,14.0,4.0,3.5,Spring
169,NJ,Northeast,CAPE MAY 2 NW,1949-05-02,1949,5,2,4.0,1.0,4.0,Spring
170,NJ,Northeast,CAPE MAY 2 NW,1949-05-03,1949,5,3,2.0,2.0,1.0,Spring
171,NJ,Northeast,CAPE MAY 2 NW,1949-05-03,1949,5,3,3.0,3.0,1.0,Spring
172,NJ,Northeast,CAPE MAY 2 NW,1949-05-06,1949,5,6,7.0,2.0,3.5,Spring
173,NJ,Northeast,CAPE MAY 2 NW,1949-05-07,1949,5,7,11.0,1.0,11.0,Spring
174,NJ,Northeast,CAPE MAY 2 NW,1949-05-07,1949,5,7,41.0,5.0,8.2,Spring
175,NJ,Northeast,CAPE MAY 2 NW,1949-05-10,1949,5,10,5.0,3.0,1.6666666666666667,Spring
176,NJ,Northeast,CAPE MAY 2 NW,1949-05-10,1949,5,10,15.0,3.0,5.0,Spring
177,NJ,Northeast,CAPE MAY 2 NW,1949-05-10,1949,5,10,1.0,1.0,1.0,Spring
178,NJ,Northeast,CAPE MAY 2 NW,1949-05-10,1949,5,10,2.0,1.0,2.0,Spring
179,NJ,Northeast,CAPE MAY 2 NW,1949-05-11,1949,5,11,4.0,3.0,1.3333333333333333,Spring
180,NJ,Northeast,CAPE MAY 2 NW,1949-05-11,1949,5,11,19.0,9.0,2.111111111111111,Spring
181,NJ,Northeast,CAPE MAY 2 NW,1949-05-15,1949,5,15,20.0,1.0,20.0,Spring
182,NJ,Northeast,CAPE MAY 2 NW,1949-05-16,1949,5,16,2.0,1.0,2.0,Spring
183,NJ,Northeast,CAPE MAY 2 NW,1949-05-22,1949,5,22,58.0,8.0,7.25,Spring
184,NJ,Northeast,CAPE MAY 2 NW,1949-05-22,1949,5,22,1.0,1.0,1.0,Spring
185,NJ,Northeast,CAPE MAY 2 NW,1949-05-22,1949,5,22,13.0,1.0,13.0,Spring
186,NJ,Northeast,CAPE MAY 2 NW,1949-05-22,1949,5,22,1.0,1.0,1.0,Spring
187,NJ,Northeast,CAPE MAY 2 NW,1949-05-23,1949,5,23,2.0,1.0,2.0,Spring
188,NJ,Northeast,CAPE MAY 2 NW,1949-05-24,1949,5,24,41.0,2.0,20.5,Spring
189,NJ,Northeast,CAPE MAY 2 NW,1949-05-25,1949,5,25,8.0,5.0,1.6,Spring
190,NJ,Northeast,CAPE MAY 2 NW,1949-05-26,1949,5,26,17.0,2.0,8.5,Spring
191,NJ,Northeast,CAPE MAY 2 NW,1949-06-26,1949,6,26,32.0,3.0,10.666666666666666,Summer
192,NJ,Northeast,CAPE MAY 2 NW,1949-07-11,1949,7,11,3.0,1.0,3.0,Summer
193,NJ,Northeast,CAPE MAY 2 NW,1949-07-12,1949,7,12,35.0,9.0,3.888888888888889,Summer
194,NJ,Northeast,CAPE MAY 2 NW,1949-07-13,1949,7,13,15.0,5.0,3.0,Summer
195,NJ,Northeast,CAPE MAY 2 NW,1949-07-16,1949,7,16,2.0,1.0,2.0,Summer
196,NJ,Northeast,CAPE MAY 2 NW,1949-07-22,1949,7,22,3.0,2.0,1.5,Summer
197,NJ,Northeast,CAPE MAY 2 NW,1949-07-22,1949,7,22,2.0,2.0,1.0,Summer
198,NJ,Northeast,CAPE MAY 2 NW,1949-07-31,1949,7,31,6.0,3.0,2.0,Summer
199,NJ,Northeast,CAPE MAY 2 NW,1949-08-02,1949,8,2,5.0,1.0,5.0,Summer
200,NJ,Northeast,CAPE MAY 2 NW,1949-08-03,1949,8,3,6.0,3.0,2.0,Summer
201,NJ,Northeast,CAPE MAY 2 NW,1949-08-04,1949,8,4,46.0,4.0,11.5,Summer
202,NJ,Northeast,CAPE MAY 2 NW,1949-08-05,1949,8,5,3.0,2.0,1.5,Summer
203,NJ,Northeast,CAPE MAY 2 NW,1949-08-18,1949,8,18,45.0,5.0,9.0,Summer
204,NJ,Northeast,CAPE MAY 2 NW,1949-08-18,1949,8,18,19.0,5.0,3.8,Summer
205,NJ,Northeast,CAPE MAY 2 NW,1949-08-18,1949,8,18,5.0,2.0,2.5,Summer
206,NJ,Northeast,CAPE MAY 2 NW,1949-08-23,1949,8,23,5.0,1.0,5.0,Summer
207,NJ,Northeast,CAPE MAY 2 NW,1949-08-28,1949,8,28,10.0,2.0,5.0,Summer
208,NJ,Northeast,CAPE MAY 2 NW,1949-08-29,1949,8,29,56.0,4.0,14.0,Summer
209,NJ,Northeast,CAPE MAY 2 NW,1949-08-31,1949,8,31,270.0,4.0,67.5,Summer
210,NJ,Northeast,CAPE MAY 2 NW,1949-09-08,1949,9,8,3.0,1.0,3.0,Fall
211,NJ,Northeast,CAPE MAY 2 NW,1949-09-08,1949,9,8,1.0,1.0,1.0,Fall
212,NJ,Northeast,CAPE MAY 2 NW,1949-09-12,1949,9,12,5.0,2.0,2.5,Fall
213,NJ,Northeast,CAPE MAY 2 NW,1949-09-13,1949,9,13,10.0,1.0,10.0,Fall
214,NJ,Northeast,CAPE MAY 2 NW,1949-09-13,1949,9,13,46.0,4.0,11.5,Fall
215,NJ,Northeast,CAPE MAY 2 NW,1949-09-13,1949,9,13,2.0,1.0,2.0,Fall
216,NJ,Northeast,CAPE MAY 2 NW,1949-09-13,1949,9,13,1.0,1.0,1.0,Fall
217,NJ,Northeast,CAPE MAY 2 NW,1949-09-14,1949,9,14,20.0,1.0,20.0,Fall
218,NJ,Northeast,CAPE MAY 2 NW,1949-09-16,1949,9,16,9.0,2.0,4.5,Fall
219,NJ,Northeast,CAPE MAY 2 NW,1949-09-23,1949,9,23,32.0,7.0,4.571428571428571,Fall
220,NJ,Northeast,CAPE MAY 2 NW,1949-09-23,1949,9,23,5.0,3.0,1.6666666666666667,Fall
221,NJ,Northeast,CAPE MAY 2 NW,1949-09-27,1949,9,27,12.0,1.0,12.0,Fall
222,NJ,Northeast,CAPE MAY 2 NW,1949-09-27,1949,9,27,5.0,2.0,2.5,Fall
223,NJ,Northeast,CAPE MAY 2 NW,1949-09-28,1949,9,28,6.0,4.0,1.5,Fall
224,NJ,Northeast,CAPE MAY 2 NW,1949-09-28,1949,9,28,1.0,1.0,1.0,Fall
225,NJ,Northeast,CAPE MAY 2 NW,1949-09-29,1949,9,29,74.0,7.0,10.571428571428571,Fall
226,NJ,Northeast,CAPE MAY 2 NW,1949-10-07,1949,10,7,37.0,4.0,9.25,Fall
227,NJ,Northeast,CAPE MAY 2 NW,1949-10-14,1949,10,14,27.0,5.0,5.4,Fall
228,NJ,Northeast,CAPE MAY 2 NW,1949-10-14,1949,10,14,1.0,1.0,1.0,Fall
229,NJ,Northeast,CAPE MAY 2 NW,1949-10-14,1949,10,14,1.0,1.0,1.0,Fall
230,NJ,Northeast,CAPE MAY 2 NW,1949-10-25,1949,10,25,3.0,1.0,3.0,Fall
231,NJ,Northeast,CAPE MAY 2 NW,1949-10-28,1949,10,28,17.0,2.0,8.5,Fall
232,NJ,Northeast,CAPE MAY 2 NW,1949-10-29,1949,10,29,56.0,6.0,9.333333333333334,Fall
233,NJ,Northeast,CAPE MAY 2 NW,1949-10-30,1949,10,30,2.0,2.0,1.0,Fall
234,NJ,Northeast,CAPE MAY 2 NW,1949-10-30,1949,10,30,68.0,11.0,6.181818181818182,Fall
235,NJ,Northeast,CAPE MAY 2 NW,1949-10-31,1949,10,31,192.0,3.0,64.0,Fall
236,NJ,Northeast,CAPE MAY 2 NW,1949-10-31,1949,10,31,1.0,1.0,1.0,Fall
237,NJ,Northeast,CAPE MAY 2 NW,1949-10-31,1949,10,31,84.0,2.0,42.0,Fall
238,NJ,Northeast,CAPE MAY 2 NW,1949-10-31,1949,10,31,32.0,4.0,8.0,Fall
239,NJ,Northeast,CAPE MAY 2 NW,1949-11-01,1949,11,1,159.0,9.0,17.666666666666668,Fall
240,NJ,Northeast,CAPE MAY 2 NW,1949-11-02,1949,11,2,12.0,1.0,12.0,Fall
241,NJ,Northeast,CAPE MAY 2 NW,1949-11-13,1949,11,13,43.0,3.0,14.333333333333334,Fall
242,NJ,Northeast,CAPE MAY 2 NW,1949-11-25,1949,11,25,41.0,7.0,5.857142857142857,Fall
243,NJ,Northeast,CAPE MAY 2 NW,1949-11-26,1949,11,26,3.0,1.0,3.0,Fall
244,NJ,Northeast,CAPE MAY 2 NW,1949-11-29,1949,11,29,15.0,6.0,2.5,Fall
245,NJ,Northeast,CAPE MAY 2 NW,1949-11-29,1949,11,29,1.0,1.0,1.0,Fall
246,NJ,Northeast,CAPE MAY 2 NW,1949-11-29,1949,11,29,4.0,1.0,4.0,Fall
247,NJ,Northeast,CAPE MAY 2 NW,1949-12-04,1949,12,4,5.0,2.0,2.5,Winter
248,NJ,Northeast,CAPE MAY 2 NW,1949-12-12,1949,12,12,5.0,1.0,5.0,Winter
249,NJ,Northeast,CAPE MAY 2 NW,1949-12-13,1949,12,13,6.0,1.0,6.0,Winter
250,NJ,Northeast,CAPE MAY 2 NW,1949-12-13,1949,12,13,6.0,4.0,1.5,Winter
251,NJ,Northeast,CAPE MAY 2 NW,1949-12-18,1949,12,18,9.0,3.0,3.0,Winter
252,NJ,Northeast,CAPE MAY 2 NW,1949-12-18,1949,12,18,1.0,1.0,1.0,Winter
