,State,Region,Station,Date,Year,Month,Day,Volume,Duration,Intensity,Season
20,NV,Pacific,ELGIN,1951-08-02,1951,8,2,20.0,8.0,2.5,Summer
21,NV,Pacific,ELGIN,1951-08-02,1951,8,2,1.0,1.0,1.0,Summer
22,NV,Pacific,ELGIN,1951-08-27,1951,8,27,7.0,2.0,3.5,Summer
23,NV,Pacific,ELGIN,1951-08-27,1951,8,27,3.0,1.0,3.0,Summer
24,NV,Pacific,ELGIN,1951-09-28,1951,9,28,5.0,1.0,5.0,Fall
25,NV,Pacific,ELGIN,1951-09-28,1951,9,28,67.0,5.0,13.4,Fall
26,NV,Pacific,ELGIN,1951-09-28,1951,9,28,2.0,1.0,2.0,Fall
27,NV,Pacific,ELGIN,1951-11-23,1951,11,23,8.0,2.0,4.0,Fall
28,NV,Pacific,ELGIN,1951-11-23,1951,11,23,3.0,2.0,1.5,Fall
29,NV,Pacific,ELGIN,1951-12-01,1951,12,1,6.0,2.0,3.0,Winter
30,NV,Pacific,ELGIN,1951-12-12,1951,12,12,3.0,2.0,1.5,Winter
31,NV,Pacific,ELGIN,1951-12-12,1951,12,12,1.0,1.0,1.0,Winter
32,NV,Pacific,ELGIN,1951-12-12,1951,12,12,2.0,2.0,1.0,Winter
33,NV,Pacific,ELGIN,1951-12-13,1951,12,13,1.0,1.0,1.0,Winter
34,NV,Pacific,ELGIN,1951-12-18,1951,12,18,6.0,2.0,3.0,Winter
35,NV,Pacific,ELGIN,1952-01-08,1952,1,8,4.0,1.0,4.0,Winter
36,NV,Pacific,ELGIN,1952-02-11,1952,2,11,6.0,2.0,3.0,Winter
37,NV,Pacific,ELKO NWS OFFICE,1999-11-17,1999,11,17,10.0,1.0,10.0,Fall
38,NV,Pacific,ELKO NWS OFFICE,1999-11-19,1999,11,19,10.0,1.0,10.0,Fall
39,NV,Pacific,ELKO NWS OFFICE,1999-11-20,1999,11,20,20.0,2.0,10.0,Fall
40,NV,Pacific,ELKO NWS OFFICE,1999-11-20,1999,11,20,10.0,1.0,10.0,Fall
41,NV,Pacific,ELKO NWS OFFICE,1999-12-03,1999,12,3,10.0,1.0,10.0,Winter
42,NV,Pacific,ELKO NWS OFFICE,2000-01-04,2000,1,4,10.0,1.0,10.0,Winter
43,NV,Pacific,ELKO NWS OFFICE,2000-01-04,2000,1,4,10.0,1.0,10.0,Winter
44,NV,Pacific,ELKO NWS OFFICE,2000-01-10,2000,1,10,10.0,1.0,10.0,Winter
45,NV,Pacific,ELKO NWS OFFICE,2000-01-10,2000,1,10,10.0,1.0,10.0,Winter
46,NV,Pacific,ELKO NWS OFFICE,2000-01-11,2000,1,11,10.0,1.0,10.0,Winter
47,NV,Pacific,ELKO NWS OFFICE,2000-01-15,2000,1,15,10.0,1.0,10.0,Winter
48,NV,Pacific,ELKO NWS OFFICE,2000-01-18,2000,1,18,10.0,1.0,10.0,Winter
49,NV,Pacific,ELKO NWS OFFICE,2000-01-18,2000,1,18,10.0,1.0,10.0,Winter
50,NV,Pacific,ELKO NWS OFFICE,2000-01-18,2000,1,18,10.0,1.0,10.0,Winter
51,NV,Pacific,ELKO NWS OFFICE,2000-01-24,2000,1,24,10.0,1.0,10.0,Winter
52,NV,Pacific,ELKO NWS OFFICE,2000-01-24,2000,1,24,10.0,1.0,10.0,Winter
53,NV,Pacific,ELKO NWS OFFICE,2000-01-24,2000,1,24,10.0,1.0,10.0,Winter
54,NV,Pacific,ELKO NWS OFFICE,2000-01-24,2000,1,24,30.0,3.0,10.0,Winter
55,NV,Pacific,ELKO NWS OFFICE,2000-01-24,2000,1,24,10.0,1.0,10.0,Winter
56,NV,Pacific,ELKO NWS OFFICE,2000-01-25,2000,1,25,10.0,1.0,10.0,Winter
57,NV,Pacific,ELKO NWS OFFICE,2000-01-25,2000,1,25,10.0,1.0,10.0,Winter
58,NV,Pacific,ELKO NWS OFFICE,2000-01-25,2000,1,25,10.0,1.0,10.0,Winter
59,NV,Pacific,ELKO NWS OFFICE,2000-01-30,2000,1,30,10.0,1.0,10.0,Winter
60,NV,Pacific,ELKO NWS OFFICE,2000-02-11,2000,2,11,20.0,2.0,10.0,Winter
61,NV,Pacific,ELKO NWS OFFICE,2000-02-12,2000,2,12,10.0,1.0,10.0,Winter
62,NV,Pacific,ELKO NWS OFFICE,2000-02-12,2000,2,12,10.0,1.0,10.0,Winter
63,NV,Pacific,ELKO NWS OFFICE,2000-02-12,2000,2,12,10.0,1.0,10.0,Winter
64,NV,Pacific,ELKO NWS OFFICE,2000-02-13,2000,2,13,10.0,1.0,10.0,Winter
65,NV,Pacific,ELKO NWS OFFICE,2000-02-13,2000,2,13,10.0,1.0,10.0,Winter
66,NV,Pacific,ELKO NWS OFFICE,2000-02-13,2000,2,13,40.0,4.0,10.0,Winter
67,NV,Pacific,ELKO NWS OFFICE,2000-02-14,2000,2,14,10.0,1.0,10.0,Winter
68,NV,Pacific,ELKO NWS OFFICE,2000-02-14,2000,2,14,10.0,1.0,10.0,Winter
69,NV,Pacific,ELKO NWS OFFICE,2000-02-14,2000,2,14,10.0,1.0,10.0,Winter
70,NV,Pacific,ELKO NWS OFFICE,2000-02-16,2000,2,16,10.0,1.0,10.0,Winter
71,NV,Pacific,ELKO NWS OFFICE,2000-02-16,2000,2,16,10.0,1.0,10.0,Winter
72,NV,Pacific,ELKO NWS OFFICE,2000-02-21,2000,2,21,10.0,1.0,10.0,Winter
73,NV,Pacific,ELKO NWS OFFICE,2000-02-21,2000,2,21,10.0,1.0,10.0,Winter
74,NV,Pacific,ELKO NWS OFFICE,2000-02-23,2000,2,23,10.0,1.0,10.0,Winter
75,NV,Pacific,ELKO NWS OFFICE,2000-02-26,2000,2,26,10.0,1.0,10.0,Winter
76,NV,Pacific,ELKO NWS OFFICE,2000-02-26,2000,2,26,20.0,2.0,10.0,Winter
77,NV,Pacific,ELKO NWS OFFICE,2000-02-26,2000,2,26,10.0,1.0,10.0,Winter
78,NV,Pacific,ELKO NWS OFFICE,2000-02-26,2000,2,26,10.0,1.0,10.0,Winter
79,NV,Pacific,ELKO NWS OFFICE,2000-02-27,2000,2,27,10.0,1.0,10.0,Winter
80,NV,Pacific,ELKO NWS OFFICE,2000-02-27,2000,2,27,10.0,1.0,10.0,Winter
81,NV,Pacific,ELKO NWS OFFICE,2000-02-27,2000,2,27,10.0,1.0,10.0,Winter
82,NV,Pacific,ELKO NWS OFFICE,2000-02-29,2000,2,29,10.0,1.0,10.0,Winter
83,NV,Pacific,ELKO NWS OFFICE,2000-02-29,2000,2,29,20.0,2.0,10.0,Winter
84,NV,Pacific,ELKO NWS OFFICE,2000-02-29,2000,2,29,10.0,1.0,10.0,Winter
85,NV,Pacific,ELKO NWS OFFICE,2000-03-05,2000,3,5,10.0,1.0,10.0,Spring
86,NV,Pacific,ELKO NWS OFFICE,2000-03-05,2000,3,5,20.0,2.0,10.0,Spring
87,NV,Pacific,ELKO NWS OFFICE,2000-03-06,2000,3,6,10.0,1.0,10.0,Spring
88,NV,Pacific,ELKO NWS OFFICE,2000-03-08,2000,3,8,10.0,1.0,10.0,Spring
89,NV,Pacific,ELKO NWS OFFICE,2000-03-08,2000,3,8,10.0,1.0,10.0,Spring
90,NV,Pacific,ELKO NWS OFFICE,2000-03-08,2000,3,8,10.0,1.0,10.0,Spring
91,NV,Pacific,ELKO NWS OFFICE,2000-03-08,2000,3,8,10.0,1.0,10.0,Spring
92,NV,Pacific,ELKO NWS OFFICE,2000-03-09,2000,3,9,10.0,1.0,10.0,Spring
93,NV,Pacific,ELKO NWS OFFICE,2000-04-13,2000,4,13,60.0,4.0,15.0,Spring
94,NV,Pacific,ELKO NWS OFFICE,2000-04-13,2000,4,13,20.0,1.0,20.0,Spring
95,NV,Pacific,ELKO NWS OFFICE,2000-04-14,2000,4,14,10.0,1.0,10.0,Spring
96,NV,Pacific,ELKO NWS OFFICE,2000-04-18,2000,4,18,10.0,1.0,10.0,Spring
97,NV,Pacific,ELKO NWS OFFICE,2000-05-05,2000,5,5,10.0,1.0,10.0,Spring
98,NV,Pacific,ELKO NWS OFFICE,2000-05-05,2000,5,5,10.0,1.0,10.0,Spring
99,NV,Pacific,ELKO NWS OFFICE,2000-05-06,2000,5,6,20.0,1.0,20.0,Spring
100,NV,Pacific,ELKO NWS OFFICE,2000-05-07,2000,5,7,10.0,1.0,10.0,Spring
101,NV,Pacific,ELKO NWS OFFICE,2000-05-08,2000,5,8,10.0,1.0,10.0,Spring
102,NV,Pacific,ELKO NWS OFFICE,2000-11-11,2000,11,11,10.0,1.0,10.0,Fall
103,NV,Pacific,ELKO NWS OFFICE,2000-11-11,2000,11,11,10.0,1.0,10.0,Fall
104,NV,Pacific,ELKO NWS OFFICE,2000-11-11,2000,11,11,10.0,1.0,10.0,Fall
105,NV,Pacific,ELKO NWS OFFICE,2000-11-12,2000,11,12,10.0,1.0,10.0,Fall
106,NV,Pacific,ELKO NWS OFFICE,2000-12-09,2000,12,9,10.0,1.0,10.0,Winter
107,NV,Pacific,ELKO NWS OFFICE,2000-12-10,2000,12,10,10.0,1.0,10.0,Winter
108,NV,Pacific,ELKO NWS OFFICE,2000-12-10,2000,12,10,10.0,1.0,10.0,Winter
109,NV,Pacific,ELKO NWS OFFICE,2000-12-13,2000,12,13,10.0,1.0,10.0,Winter
110,NV,Pacific,ELKO NWS OFFICE,2000-12-13,2000,12,13,10.0,1.0,10.0,Winter
111,NV,Pacific,ELKO NWS OFFICE,2000-12-14,2000,12,14,10.0,1.0,10.0,Winter
112,NV,Pacific,ELKO NWS OFFICE,2000-12-14,2000,12,14,10.0,1.0,10.0,Winter
113,NV,Pacific,ELKO NWS OFFICE,2001-01-12,2001,1,12,10.0,1.0,10.0,Winter
114,NV,Pacific,ELKO NWS OFFICE,2001-01-15,2001,1,15,10.0,1.0,10.0,Winter
115,NV,Pacific,ELKO NWS OFFICE,2001-01-15,2001,1,15,10.0,1.0,10.0,Winter
116,NV,Pacific,ELKO NWS OFFICE,2001-01-20,2001,1,20,10.0,1.0,10.0,Winter
117,NV,Pacific,ELKO NWS OFFICE,2001-01-25,2001,1,25,10.0,1.0,10.0,Winter
118,NV,Pacific,ELKO NWS OFFICE,2001-01-27,2001,1,27,10.0,1.0,10.0,Winter
119,NV,Pacific,ELKO NWS OFFICE,2001-02-11,2001,2,11,10.0,1.0,10.0,Winter
120,NV,Pacific,ELKO NWS OFFICE,2001-02-11,2001,2,11,10.0,1.0,10.0,Winter
121,NV,Pacific,ELKO NWS OFFICE,2001-02-12,2001,2,12,10.0,1.0,10.0,Winter
122,NV,Pacific,ELKO NWS OFFICE,2001-02-13,2001,2,13,20.0,2.0,10.0,Winter
123,NV,Pacific,ELKO NWS OFFICE,2001-02-13,2001,2,13,10.0,1.0,10.0,Winter
124,NV,Pacific,ELKO NWS OFFICE,2001-02-20,2001,2,20,10.0,1.0,10.0,Winter
125,NV,Pacific,ELKO NWS OFFICE,2001-02-20,2001,2,20,10.0,1.0,10.0,Winter
126,NV,Pacific,ELKO NWS OFFICE,2001-02-21,2001,2,21,10.0,1.0,10.0,Winter
127,NV,Pacific,ELKO NWS OFFICE,2001-02-24,2001,2,24,10.0,1.0,10.0,Winter
128,NV,Pacific,ELKO NWS OFFICE,2001-03-04,2001,3,4,10.0,1.0,10.0,Spring
129,NV,Pacific,ELKO NWS OFFICE,2001-03-10,2001,3,10,10.0,1.0,10.0,Spring
130,NV,Pacific,ELKO NWS OFFICE,2001-03-10,2001,3,10,10.0,1.0,10.0,Spring
131,NV,Pacific,ELKO NWS OFFICE,2001-03-11,2001,3,11,10.0,1.0,10.0,Spring
132,NV,Pacific,ELKO NWS OFFICE,2001-03-11,2001,3,11,10.0,1.0,10.0,Spring
133,NV,Pacific,ELKO NWS OFFICE,2001-03-11,2001,3,11,10.0,1.0,10.0,Spring
134,NV,Pacific,ELKO NWS OFFICE,2001-03-22,2001,3,22,10.0,1.0,10.0,Spring
135,NV,Pacific,ELKO NWS OFFICE,2001-03-24,2001,3,24,10.0,1.0,10.0,Spring
136,NV,Pacific,ELKO NWS OFFICE,2001-03-30,2001,3,30,20.0,2.0,10.0,Spring
137,NV,Pacific,ELKO NWS OFFICE,2001-03-31,2001,3,31,10.0,1.0,10.0,Spring
138,NV,Pacific,ELKO NWS OFFICE,2001-04-09,2001,4,9,10.0,1.0,10.0,Spring
139,NV,Pacific,ELKO NWS OFFICE,2001-04-09,2001,4,9,10.0,1.0,10.0,Spring
140,NV,Pacific,ELKO NWS OFFICE,2001-04-09,2001,4,9,30.0,3.0,10.0,Spring
141,NV,Pacific,ELKO NWS OFFICE,2001-04-13,2001,4,13,10.0,1.0,10.0,Spring
142,NV,Pacific,ELKO NWS OFFICE,2001-04-13,2001,4,13,10.0,1.0,10.0,Spring
143,NV,Pacific,ELKO NWS OFFICE,2001-04-21,2001,4,21,10.0,1.0,10.0,Spring
144,NV,Pacific,ELKO NWS OFFICE,2001-04-21,2001,4,21,30.0,3.0,10.0,Spring
145,NV,Pacific,ELKO NWS OFFICE,2001-04-22,2001,4,22,20.0,1.0,20.0,Spring
146,NV,Pacific,ELKO NWS OFFICE,2001-04-24,2001,4,24,10.0,1.0,10.0,Spring
147,NV,Pacific,ELKO NWS OFFICE,2001-11-23,2001,11,23,10.0,1.0,10.0,Fall
148,NV,Pacific,ELKO NWS OFFICE,2001-11-24,2001,11,24,10.0,1.0,10.0,Fall
149,NV,Pacific,ELKO NWS OFFICE,2001-11-24,2001,11,24,10.0,1.0,10.0,Fall
150,NV,Pacific,ELKO NWS OFFICE,2001-11-24,2001,11,24,20.0,1.0,20.0,Fall
151,NV,Pacific,ELKO NWS OFFICE,2001-11-25,2001,11,25,10.0,1.0,10.0,Fall
152,NV,Pacific,ELKO NWS OFFICE,2001-12-17,2001,12,17,10.0,1.0,10.0,Winter
153,NV,Pacific,ELKO NWS OFFICE,2001-12-20,2001,12,20,10.0,1.0,10.0,Winter
154,NV,Pacific,ELKO NWS OFFICE,2001-12-23,2001,12,23,10.0,1.0,10.0,Winter
155,NV,Pacific,ELKO NWS OFFICE,2001-12-29,2001,12,29,10.0,1.0,10.0,Winter
156,NV,Pacific,ELKO NWS OFFICE,2001-12-29,2001,12,29,10.0,1.0,10.0,Winter
157,NV,Pacific,ELKO NWS OFFICE,2001-12-31,2001,12,31,10.0,1.0,10.0,Winter
158,NV,Pacific,ELKO NWS OFFICE,2002-01-03,2002,1,3,10.0,1.0,10.0,Winter
159,NV,Pacific,ELKO NWS OFFICE,2002-01-03,2002,1,3,10.0,1.0,10.0,Winter
160,NV,Pacific,ELKO NWS OFFICE,2002-01-06,2002,1,6,10.0,1.0,10.0,Winter
161,NV,Pacific,ELKO NWS OFFICE,2002-01-27,2002,1,27,10.0,1.0,10.0,Winter
162,NV,Pacific,ELKO NWS OFFICE,2002-01-27,2002,1,27,10.0,1.0,10.0,Winter
163,NV,Pacific,ELKO NWS OFFICE,2002-01-27,2002,1,27,10.0,1.0,10.0,Winter
164,NV,Pacific,ELKO NWS OFFICE,2002-02-19,2002,2,19,10.0,1.0,10.0,Winter
165,NV,Pacific,ELKO NWS OFFICE,2002-02-19,2002,2,19,10.0,1.0,10.0,Winter
166,NV,Pacific,ELKO NWS OFFICE,2002-02-19,2002,2,19,10.0,1.0,10.0,Winter
167,NV,Pacific,ELKO NWS OFFICE,2002-02-20,2002,2,20,10.0,1.0,10.0,Winter
168,NV,Pacific,ELKO NWS OFFICE,2002-02-20,2002,2,20,10.0,1.0,10.0,Winter
169,NV,Pacific,ELKO NWS OFFICE,2002-02-20,2002,2,20,10.0,1.0,10.0,Winter
170,NV,Pacific,ELKO NWS OFFICE,2002-03-07,2002,3,7,10.0,1.0,10.0,Spring
171,NV,Pacific,ELKO NWS OFFICE,2002-03-07,2002,3,7,10.0,1.0,10.0,Spring
172,NV,Pacific,ELKO NWS OFFICE,2002-03-12,2002,3,12,10.0,1.0,10.0,Spring
173,NV,Pacific,ELKO NWS OFFICE,2002-03-17,2002,3,17,10.0,1.0,10.0,Spring
174,NV,Pacific,ELKO NWS OFFICE,2002-03-23,2002,3,23,10.0,1.0,10.0,Spring
175,NV,Pacific,ELKO NWS OFFICE,2002-03-24,2002,3,24,10.0,1.0,10.0,Spring
176,NV,Pacific,ELKO NWS OFFICE,2002-03-26,2002,3,26,10.0,1.0,10.0,Spring
177,NV,Pacific,ELKO NWS OFFICE,2002-04-01,2002,4,1,10.0,1.0,10.0,Spring
178,NV,Pacific,ELKO NWS OFFICE,2002-04-03,2002,4,3,10.0,1.0,10.0,Spring
179,NV,Pacific,ELKO NWS OFFICE,2002-04-14,2002,4,14,10.0,1.0,10.0,Spring
180,NV,Pacific,ELKO NWS OFFICE,2002-04-15,2002,4,15,10.0,1.0,10.0,Spring
181,NV,Pacific,ELKO NWS OFFICE,2002-04-15,2002,4,15,10.0,1.0,10.0,Spring
182,NV,Pacific,ELKO NWS OFFICE,2002-04-16,2002,4,16,10.0,1.0,10.0,Spring
183,NV,Pacific,ELKO NWS OFFICE,2002-04-17,2002,4,17,10.0,1.0,10.0,Spring
184,NV,Pacific,ELKO NWS OFFICE,2002-04-18,2002,4,18,10.0,1.0,10.0,Spring
185,NV,Pacific,ELKO NWS OFFICE,2002-04-19,2002,4,19,10.0,1.0,10.0,Spring
186,NV,Pacific,ELKO NWS OFFICE,2002-04-19,2002,4,19,10.0,1.0,10.0,Spring
187,NV,Pacific,ELKO NWS OFFICE,2002-04-21,2002,4,21,10.0,1.0,10.0,Spring
188,NV,Pacific,ELKO NWS OFFICE,2002-04-24,2002,4,24,10.0,1.0,10.0,Spring
189,NV,Pacific,ELKO NWS OFFICE,2002-04-26,2002,4,26,40.0,3.0,13.333333333333334,Spring
190,NV,Pacific,ELKO NWS OFFICE,2002-04-26,2002,4,26,20.0,2.0,10.0,Spring
191,NV,Pacific,ELKO NWS OFFICE,2002-04-27,2002,4,27,40.0,3.0,13.333333333333334,Spring
192,NV,Pacific,ELKO NWS OFFICE,2002-04-27,2002,4,27,10.0,1.0,10.0,Spring
193,NV,Pacific,ELKO NWS OFFICE,2002-04-28,2002,4,28,10.0,1.0,10.0,Spring
194,NV,Pacific,ELKO NWS OFFICE,2002-04-28,2002,4,28,10.0,1.0,10.0,Spring
195,NV,Pacific,ELKO NWS OFFICE,2002-04-30,2002,4,30,10.0,1.0,10.0,Spring
196,NV,Pacific,ELKO NWS OFFICE,2002-04-30,2002,4,30,10.0,1.0,10.0,Spring
197,NV,Pacific,ELKO NWS OFFICE,2002-05-01,2002,5,1,10.0,1.0,10.0,Spring
198,NV,Pacific,ELKO NWS OFFICE,2002-05-01,2002,5,1,10.0,1.0,10.0,Spring
199,NV,Pacific,ELKO NWS OFFICE,2002-05-01,2002,5,1,10.0,1.0,10.0,Spring
200,NV,Pacific,ELKO NWS OFFICE,2002-05-01,2002,5,1,10.0,1.0,10.0,Spring
201,NV,Pacific,ELKO NWS OFFICE,2002-05-10,2002,5,10,10.0,1.0,10.0,Spring
202,NV,Pacific,ELKO NWS OFFICE,2002-05-21,2002,5,21,10.0,1.0,10.0,Spring
203,NV,Pacific,ELKO NWS OFFICE,2002-05-21,2002,5,21,10.0,1.0,10.0,Spring
204,NV,Pacific,ELKO NWS OFFICE,2002-05-21,2002,5,21,10.0,1.0,10.0,Spring
205,NV,Pacific,ELKO NWS OFFICE,2002-06-01,2002,6,1,10.0,1.0,10.0,Summer
206,NV,Pacific,ELKO NWS OFFICE,2002-06-02,2002,6,2,10.0,1.0,10.0,Summer
207,NV,Pacific,ELKO NWS OFFICE,2002-06-20,2002,6,20,10.0,1.0,10.0,Summer
208,NV,Pacific,ELKO NWS OFFICE,2002-06-24,2002,6,24,10.0,1.0,10.0,Summer
209,NV,Pacific,ELKO NWS OFFICE,2002-06-30,2002,6,30,10.0,1.0,10.0,Summer
210,NV,Pacific,ELKO NWS OFFICE,2002-09-03,2002,9,3,30.0,2.0,15.0,Fall
211,NV,Pacific,ELKO NWS OFFICE,2002-09-06,2002,9,6,10.0,1.0,10.0,Fall
212,NV,Pacific,ELKO NWS OFFICE,2002-09-06,2002,9,6,10.0,1.0,10.0,Fall
213,NV,Pacific,ELKO NWS OFFICE,2002-09-06,2002,9,6,10.0,1.0,10.0,Fall
214,NV,Pacific,ELKO NWS OFFICE,2002-09-06,2002,9,6,10.0,1.0,10.0,Fall
215,NV,Pacific,ELKO NWS OFFICE,2002-09-16,2002,9,16,10.0,1.0,10.0,Fall
216,NV,Pacific,ELKO NWS OFFICE,2002-09-16,2002,9,16,30.0,2.0,15.0,Fall
217,NV,Pacific,ELKO NWS OFFICE,2002-09-21,2002,9,21,10.0,1.0,10.0,Fall
218,NV,Pacific,ELKO NWS OFFICE,2002-11-08,2002,11,8,20.0,2.0,10.0,Fall
219,NV,Pacific,ELKO NWS OFFICE,2002-11-08,2002,11,8,40.0,4.0,10.0,Fall
220,NV,Pacific,ELKO NWS OFFICE,2002-11-08,2002,11,8,10.0,1.0,10.0,Fall
221,NV,Pacific,ELKO NWS OFFICE,2002-11-08,2002,11,8,20.0,2.0,10.0,Fall
222,NV,Pacific,ELKO NWS OFFICE,2002-11-08,2002,11,8,10.0,1.0,10.0,Fall
223,NV,Pacific,ELKO NWS OFFICE,2002-11-09,2002,11,9,10.0,1.0,10.0,Fall
224,NV,Pacific,ELKO NWS OFFICE,2002-11-09,2002,11,9,20.0,2.0,10.0,Fall
225,NV,Pacific,ELKO NWS OFFICE,2002-11-09,2002,11,9,10.0,1.0,10.0,Fall
226,NV,Pacific,ELKO NWS OFFICE,2002-11-10,2002,11,10,10.0,1.0,10.0,Fall
227,NV,Pacific,ELKO NWS OFFICE,2002-11-10,2002,11,10,10.0,1.0,10.0,Fall
228,NV,Pacific,ELKO NWS OFFICE,2002-11-13,2002,11,13,10.0,1.0,10.0,Fall
229,NV,Pacific,ELKO NWS OFFICE,2002-12-13,2002,12,13,10.0,1.0,10.0,Winter
230,NV,Pacific,ELKO NWS OFFICE,2002-12-15,2002,12,15,10.0,1.0,10.0,Winter
231,NV,Pacific,ELKO NWS OFFICE,2002-12-16,2002,12,16,10.0,1.0,10.0,Winter
232,NV,Pacific,ELKO NWS OFFICE,2002-12-21,2002,12,21,10.0,1.0,10.0,Winter
233,NV,Pacific,ELKO NWS OFFICE,2002-12-21,2002,12,21,10.0,1.0,10.0,Winter
234,NV,Pacific,ELKO NWS OFFICE,2002-12-25,2002,12,25,10.0,1.0,10.0,Winter
235,NV,Pacific,ELKO NWS OFFICE,2002-12-30,2002,12,30,10.0,1.0,10.0,Winter
236,NV,Pacific,ELKO NWS OFFICE,2002-12-31,2002,12,31,10.0,1.0,10.0,Winter
237,NV,Pacific,ELKO NWS OFFICE,2003-01-10,2003,1,10,20.0,1.0,20.0,Winter
238,NV,Pacific,ELKO NWS OFFICE,2003-01-23,2003,1,23,10.0,1.0,10.0,Winter
239,NV,Pacific,ELKO NWS OFFICE,2003-01-24,2003,1,24,10.0,1.0,10.0,Winter
240,NV,Pacific,ELKO NWS OFFICE,2003-01-24,2003,1,24,10.0,1.0,10.0,Winter
241,NV,Pacific,ELKO NWS OFFICE,2003-01-27,2003,1,27,10.0,1.0,10.0,Winter
242,NV,Pacific,ELKO NWS OFFICE,2003-01-27,2003,1,27,30.0,3.0,10.0,Winter
243,NV,Pacific,ELKO NWS OFFICE,2003-01-27,2003,1,27,10.0,1.0,10.0,Winter
244,NV,Pacific,ELKO NWS OFFICE,2003-01-27,2003,1,27,10.0,1.0,10.0,Winter
245,NV,Pacific,ELKO NWS OFFICE,2003-02-10,2003,2,10,10.0,1.0,10.0,Winter
246,NV,Pacific,ELKO NWS OFFICE,2003-02-13,2003,2,13,20.0,2.0,10.0,Winter
247,NV,Pacific,ELKO NWS OFFICE,2003-02-16,2003,2,16,10.0,1.0,10.0,Winter
248,NV,Pacific,ELKO NWS OFFICE,2003-02-16,2003,2,16,10.0,1.0,10.0,Winter
249,NV,Pacific,ELKO NWS OFFICE,2003-02-24,2003,2,24,10.0,1.0,10.0,Winter
250,NV,Pacific,ELKO NWS OFFICE,2003-03-15,2003,3,15,30.0,2.0,15.0,Spring
251,NV,Pacific,ELKO NWS OFFICE,2003-03-24,2003,3,24,10.0,1.0,10.0,Spring
252,NV,Pacific,ELKO NWS OFFICE,2003-03-28,2003,3,28,10.0,1.0,10.0,Spring
253,NV,Pacific,ELKO NWS OFFICE,2003-04-01,2003,4,1,10.0,1.0,10.0,Spring
254,NV,Pacific,ELKO NWS OFFICE,2003-04-01,2003,4,1,10.0,1.0,10.0,Spring
255,NV,Pacific,ELKO NWS OFFICE,2003-04-02,2003,4,2,10.0,1.0,10.0,Spring
256,NV,Pacific,ELKO NWS OFFICE,2003-04-02,2003,4,2,10.0,1.0,10.0,Spring
257,NV,Pacific,ELKO NWS OFFICE,2003-04-02,2003,4,2,10.0,1.0,10.0,Spring
258,NV,Pacific,ELKO NWS OFFICE,2003-04-02,2003,4,2,10.0,1.0,10.0,Spring
259,NV,Pacific,ELKO NWS OFFICE,2003-04-03,2003,4,3,10.0,1.0,10.0,Spring
260,NV,Pacific,ELKO NWS OFFICE,2003-04-06,2003,4,6,10.0,1.0,10.0,Spring
261,NV,Pacific,ELKO NWS OFFICE,2003-04-14,2003,4,14,10.0,1.0,10.0,Spring
262,NV,Pacific,ELKO NWS OFFICE,2003-04-14,2003,4,14,10.0,1.0,10.0,Spring
263,NV,Pacific,ELKO NWS OFFICE,2003-04-17,2003,4,17,20.0,1.0,20.0,Spring
264,NV,Pacific,ELKO NWS OFFICE,2003-04-18,2003,4,18,10.0,1.0,10.0,Spring
265,NV,Pacific,ELKO NWS OFFICE,2003-04-22,2003,4,22,10.0,1.0,10.0,Spring
